dpto,nomdpto,barrio,NOM_BARRIO,estrato,nper,sexo,edad,ascendencia,primaria,primaria_finalizado,educacionMedia,educacionMedia_finalizado,educacionTecnica,educacionTecnica_finalizado,magisterio,magisterio_Finalizado,universisdad,universidad_Finalizado,noUniversitario,noUniversitario_finalizado,postgrado,postgrado_finalizado,actividad_economica,total_ingresos
1,MONTEVIDEO,9,Buceo,4,1,2,56,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,51736
1,MONTEVIDEO,9,Buceo,4,2,1,63,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,3736
1,MONTEVIDEO,9,Buceo,4,3,2,30,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,26736
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,2,1,1,74,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,9,6500
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,2,2,2,84,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,9500
1,MONTEVIDEO,55,Nuevo Paris,3,1,1,50,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,31751
1,MONTEVIDEO,55,Nuevo Paris,3,2,2,49,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,5000
1,MONTEVIDEO,55,Nuevo Paris,3,3,2,19,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,2,13751
1,MONTEVIDEO,55,Nuevo Paris,3,4,1,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,11,Malvin,5,1,1,50,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,144158
1,MONTEVIDEO,11,Malvin,5,2,2,44,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,127908
1,MONTEVIDEO,11,Malvin,5,3,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,11,Malvin,5,4,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,11,Malvin,5,5,1,5,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,2,24,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,8932
1,MONTEVIDEO,54,Belvedere,2,1,1,21,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,22601
1,MONTEVIDEO,4,Cordon,4,1,1,30,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,108809
1,MONTEVIDEO,13,Punta Gorda,5,1,1,79,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,40000
1,MONTEVIDEO,13,Punta Gorda,5,2,2,75,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,6115
1,MONTEVIDEO,53,Conciliacion,2,1,2,21,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,4,8500
1,MONTEVIDEO,53,Conciliacion,2,2,1,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,14,Carrasco,5,1,1,54,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,146000
1,MONTEVIDEO,14,Carrasco,5,2,2,53,3,2,1,2,1,3,0,2,1,3,0,2,2,3,0,6,0
1,MONTEVIDEO,14,Carrasco,5,3,2,28,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,14,Carrasco,5,4,2,20,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,54,Belvedere,3,1,1,57,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,25727
1,MONTEVIDEO,54,Belvedere,3,2,2,66,3,2,1,2,1,3,0,2,2,2,2,3,0,3,0,10,10000
1,MONTEVIDEO,43,Atahualpa,4,1,1,36,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,26511
1,MONTEVIDEO,43,Atahualpa,4,2,2,32,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,18345
1,MONTEVIDEO,43,Atahualpa,4,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,1,39,3,2,1,2,1,2,1,3,0,2,1,3,0,2,1,2,29742
1,MONTEVIDEO,28,Las Acacias,1,1,1,75,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,10686
1,MONTEVIDEO,28,Las Acacias,1,2,2,80,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,28,Las Acacias,1,3,2,52,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,10199
1,MONTEVIDEO,28,Las Acacias,1,4,1,38,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,28,Las Acacias,1,5,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,12,Malvin Norte,3,1,1,26,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,44742
1,MONTEVIDEO,12,Malvin Norte,3,2,2,28,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,20693
1,MONTEVIDEO,12,Malvin Norte,3,3,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,12,Malvin Norte,3,4,2,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,12,Malvin Norte,3,5,2,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,1,2,74,1,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,12100
1,MONTEVIDEO,30,Casavalle,1,2,2,39,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,9904
1,MONTEVIDEO,30,Casavalle,1,3,1,17,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,2424
1,MONTEVIDEO,62,Manga,1,1,2,31,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,17870
1,MONTEVIDEO,62,Manga,1,2,2,16,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,62,Manga,1,3,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,62,Manga,1,4,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,23,Union,3,1,2,79,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,12500
1,MONTEVIDEO,23,Union,3,1,2,27,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,29736
1,MONTEVIDEO,23,Union,3,2,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,57,Paso de la Arena,2,1,2,51,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,19430
1,MONTEVIDEO,57,Paso de la Arena,2,2,2,21,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,13230
1,MONTEVIDEO,5,Palermo,3,1,1,41,1,2,1,2,1,3,0,3,0,2,1,2,1,3,0,2,33898
1,MONTEVIDEO,8,Pocitos,5,1,2,82,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,35418
1,MONTEVIDEO,19,Las Canteras,3,1,2,63,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,17000
1,MONTEVIDEO,12,Malvin Norte,2,1,2,34,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,22751
1,MONTEVIDEO,12,Malvin Norte,2,2,1,38,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,78529
1,MONTEVIDEO,12,Malvin Norte,2,3,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,12,Malvin Norte,2,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,7,Punta Carretas,5,1,1,74,3,2,1,2,1,3,0,2,1,2,2,3,0,3,0,10,90000
1,MONTEVIDEO,7,Punta Carretas,5,2,2,59,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,225084
1,MONTEVIDEO,31,Piedras Blancas,2,1,1,43,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,26109
1,MONTEVIDEO,31,Piedras Blancas,2,2,2,40,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,25251
1,MONTEVIDEO,51,Brazo Oriental,4,1,1,42,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,13000
1,MONTEVIDEO,51,Brazo Oriental,4,2,2,39,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,16262
1,MONTEVIDEO,51,Brazo Oriental,4,3,2,22,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,8000
1,MONTEVIDEO,51,Brazo Oriental,4,4,1,20,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,11,5000
1,MONTEVIDEO,51,Brazo Oriental,4,5,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,51,Brazo Oriental,4,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,51,Brazo Oriental,4,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,14,Carrasco,5,1,1,68,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,33000
1,MONTEVIDEO,14,Carrasco,5,2,2,68,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,4,Cordon,4,1,1,34,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,47481
1,MONTEVIDEO,4,Cordon,4,2,2,37,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,4,Cordon,4,3,2,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,4,Cordon,4,4,2,12,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,4,Cordon,4,5,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,45,La Figurita,2,1,2,68,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,11200
1,MONTEVIDEO,39,Prado Nueva Savona,5,1,1,59,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,71017
1,MONTEVIDEO,39,Prado Nueva Savona,5,2,2,52,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,8,0
1,MONTEVIDEO,39,Prado Nueva Savona,5,3,2,19,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,8,Pocitos,5,1,2,77,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,14000
1,MONTEVIDEO,54,Belvedere,3,1,2,78,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,9,6500
1,MONTEVIDEO,30,Casavalle,1,1,2,33,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,15692
1,MONTEVIDEO,30,Casavalle,1,2,2,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,30,Casavalle,1,3,2,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,4,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,12,Malvin Norte,3,1,1,78,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,9000
1,MONTEVIDEO,12,Malvin Norte,3,2,2,80,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,6700
1,MONTEVIDEO,12,Malvin Norte,3,3,1,38,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,9,6700
1,MONTEVIDEO,35,Cerro,2,1,2,32,3,2,1,2,1,3,0,2,2,2,2,3,0,3,0,2,54727
1,MONTEVIDEO,35,Cerro,2,2,1,32,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,61727
1,MONTEVIDEO,35,Cerro,2,3,1,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,35,Cerro,2,4,1,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,35,Cerro,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,2,60,3,2,1,2,1,3,0,3,0,2,1,3,0,2,2,2,51727
1,MONTEVIDEO,4,Cordon,4,2,1,59,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,53608
1,MONTEVIDEO,4,Cordon,4,3,2,18,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,28,Las Acacias,2,1,2,56,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,28,Las Acacias,2,2,2,26,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,13412
1,MONTEVIDEO,28,Las Acacias,2,3,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,28,Las Acacias,2,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,1,2,59,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,2,1,66,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,15500
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,3,1,37,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,15667
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,42,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,10167
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,24,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,2119
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,4,1,6,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,24,Villa Espanola,2,1,2,63,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,24,Villa Espanola,2,2,1,28,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,23750
1,MONTEVIDEO,30,Casavalle,1,1,2,63,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,17244
1,MONTEVIDEO,30,Casavalle,1,2,2,38,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,6,2119
1,MONTEVIDEO,30,Casavalle,1,3,1,32,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,1732
1,MONTEVIDEO,30,Casavalle,1,4,1,18,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,0
1,MONTEVIDEO,30,Casavalle,1,5,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,6,2,10,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,7,2,8,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,52,Sayago,2,1,1,39,3,2,1,2,1,3,0,2,2,3,0,2,2,3,0,2,31736
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,5,1,2,41,3,2,1,2,1,3,0,3,0,2,1,3,0,1,2,2,60732
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,5,2,2,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,1,1,64,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,18200
1,MONTEVIDEO,30,Casavalle,1,2,2,61,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,29000
1,MONTEVIDEO,4,Cordon,4,1,1,67,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,17601
1,MONTEVIDEO,4,Cordon,4,2,2,56,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,4,Cordon,4,3,1,36,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,4,3000
1,MONTEVIDEO,35,Cerro,2,1,2,23,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,2661
1,MONTEVIDEO,35,Cerro,2,2,1,26,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,1600
1,MONTEVIDEO,35,Cerro,2,3,1,3,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,35,Cerro,2,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,15,Carrasco Norte,5,1,1,76,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,10,53000
1,MONTEVIDEO,15,Carrasco Norte,5,2,1,42,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,49727
1,MONTEVIDEO,15,Carrasco Norte,5,3,2,45,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,50727
1,MONTEVIDEO,59,Colon Centro y Noroeste,3,1,1,28,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,18601
1,MONTEVIDEO,59,Colon Centro y Noroeste,3,2,2,26,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,17026
1,MONTEVIDEO,59,Colon Centro y Noroeste,3,3,2,91,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,20500
1,MONTEVIDEO,59,Colon Centro y Noroeste,3,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,1,52,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,159250
1,MONTEVIDEO,4,Cordon,4,2,2,52,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,61750
1,MONTEVIDEO,4,Cordon,4,3,2,25,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,17750
1,MONTEVIDEO,4,Cordon,4,4,2,22,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,3,0
1,MONTEVIDEO,4,Cordon,4,5,2,18,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,39,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,18221
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,43,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,1,23,1,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,6000
1,MONTEVIDEO,37,La Paloma Tomkinson,1,4,1,22,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,5,1,20,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,4,Cordon,4,1,1,32,3,2,1,2,1,3,0,3,0,2,1,3,0,1,2,2,50000
1,MONTEVIDEO,4,Cordon,4,2,2,25,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,47,La Blanqueada,4,1,1,59,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,30551
1,MONTEVIDEO,47,La Blanqueada,4,2,1,22,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,16751
1,MONTEVIDEO,31,Piedras Blancas,1,1,1,74,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,30000
1,MONTEVIDEO,31,Piedras Blancas,1,2,2,70,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,18000
1,MONTEVIDEO,11,Malvin,5,1,1,35,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,21727
1,MONTEVIDEO,11,Malvin,5,2,2,37,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,31727
1,MONTEVIDEO,26,Castro P. Castellanos,3,1,1,61,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,39601
1,MONTEVIDEO,26,Castro P. Castellanos,3,2,2,60,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,26,Castro P. Castellanos,3,3,1,26,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,13601
1,MONTEVIDEO,23,Union,3,1,2,65,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,10500
1,MONTEVIDEO,27,Cerrito,2,1,1,28,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12000
1,MONTEVIDEO,27,Cerrito,2,2,2,28,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,14000
1,MONTEVIDEO,27,Cerrito,2,3,2,54,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,27,Cerrito,2,4,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,36,Casabo Pajas Blancas,1,1,1,20,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12500
1,MONTEVIDEO,36,Casabo Pajas Blancas,1,2,2,17,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,3,Barrio Sur,4,1,2,69,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,17800
1,MONTEVIDEO,13,Punta Gorda,5,1,1,42,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,51750
1,MONTEVIDEO,13,Punta Gorda,5,2,2,43,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,4,0
1,MONTEVIDEO,13,Punta Gorda,5,3,1,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,13,Punta Gorda,5,4,2,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,8,Pocitos,5,1,2,73,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,10,40050
1,MONTEVIDEO,39,Prado Nueva Savona,4,1,2,68,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,17625
1,MONTEVIDEO,8,Pocitos,5,1,2,59,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,38751
1,MONTEVIDEO,8,Pocitos,5,2,1,32,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,41751
1,MONTEVIDEO,8,Pocitos,5,3,2,28,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,14751
1,MONTEVIDEO,34,Penarol Lavalleja,2,1,1,31,3,2,1,2,1,3,0,1,2,3,0,3,0,3,0,2,23751
1,MONTEVIDEO,34,Penarol Lavalleja,2,2,2,29,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,23751
1,MONTEVIDEO,41,Aguada,3,1,1,19,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,45,La Figurita,3,1,2,63,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,45,La Figurita,3,2,1,34,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,19751
1,MONTEVIDEO,41,Aguada,3,1,1,55,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,39662
1,MONTEVIDEO,41,Aguada,3,2,2,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,41,Aguada,3,3,2,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,58,Colon Sureste Abayuba,2,1,1,43,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,28751
1,MONTEVIDEO,58,Colon Sureste Abayuba,2,2,1,21,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,19251
1,MONTEVIDEO,4,Cordon,3,1,1,56,3,2,1,2,1,2,2,3,0,3,0,3,0,3,0,2,34751
1,MONTEVIDEO,15,Carrasco Norte,4,1,1,56,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,121072
1,MONTEVIDEO,15,Carrasco Norte,4,2,1,27,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,32101
1,MONTEVIDEO,34,Penarol Lavalleja,2,1,1,46,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,34732
1,MONTEVIDEO,34,Penarol Lavalleja,2,2,2,39,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,34,Penarol Lavalleja,2,3,1,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,8,Pocitos,5,1,2,67,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,14000
1,MONTEVIDEO,8,Pocitos,5,2,1,67,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,14000
1,MONTEVIDEO,11,Malvin,5,1,2,56,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,4,30040
1,MONTEVIDEO,11,Malvin,5,2,2,23,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,24,Villa Espanola,3,1,1,77,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,13000
1,MONTEVIDEO,7,Punta Carretas,5,1,1,76,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,10,58000
1,MONTEVIDEO,7,Punta Carretas,5,2,2,76,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,10000
1,MONTEVIDEO,52,Sayago,3,1,1,59,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,31742
1,MONTEVIDEO,52,Sayago,3,2,2,52,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,3000
1,MONTEVIDEO,52,Sayago,3,3,2,33,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,15742
1,MONTEVIDEO,52,Sayago,3,4,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,55,Nuevo Paris,2,1,2,63,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,9,10800
1,MONTEVIDEO,25,Mercado Modelo Bolivar,3,1,2,27,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,4,0
1,MONTEVIDEO,25,Mercado Modelo Bolivar,3,2,2,18,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,4,Cordon,4,1,1,63,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,10,43000
1,MONTEVIDEO,4,Cordon,4,2,2,62,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,10,8500
1,MONTEVIDEO,29,Aires Puros,4,1,2,71,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,10,24000
1,MONTEVIDEO,3,Barrio Sur,4,1,2,69,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,181601
1,MONTEVIDEO,4,Cordon,3,1,1,75,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,10,15000
1,MONTEVIDEO,4,Cordon,3,2,2,70,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,10,0
1,MONTEVIDEO,7,Punta Carretas,5,1,1,54,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,31184
1,MONTEVIDEO,7,Punta Carretas,5,2,2,53,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,33601
