DEPARTAMENTO,CIRCUITO,SERIE,LEMA,HOJA,CANTIDAD VOTOS
Montevideo,2295,BVA,Partido Nacional,71,22
Montevideo,2295,BVA,Partido Nacional,244,1
Montevideo,2295,BVA,Partido Nacional,404,19
Montevideo,2295,BVA,Partido Nacional,903,4
Montevideo,2295,BVA,Partido Nacional,2014,19
Montevideo,2296,BVA,Partido Nacional,40,12
Montevideo,2296,BVA,Partido Nacional,71,9
Montevideo,2296,BVA,Partido Nacional,244,1
Montevideo,2296,BVA,Partido Nacional,404,16
Montevideo,2296,BVA,Partido Nacional,2014,14
Montevideo,2297,BVA,Partido Nacional,33,1
Montevideo,2297,BVA,Partido Nacional,40,18
Montevideo,2297,BVA,Partido Nacional,71,19
Montevideo,2297,BVA,Partido Nacional,244,1
Montevideo,2297,BVA,Partido Nacional,404,23
Montevideo,2297,BVA,Partido Nacional,903,3
Montevideo,2297,BVA,Partido Nacional,2014,28
Montevideo,2298,BVA,Partido Nacional,33,1
Montevideo,2298,BVA,Partido Nacional,40,8
Montevideo,2298,BVA,Partido Nacional,71,14
Montevideo,2298,BVA,Partido Nacional,404,13
Montevideo,2298,BVA,Partido Nacional,2014,25
Montevideo,2299,BVA,Partido Nacional,33,1
Montevideo,2299,BVA,Partido Nacional,40,4
Montevideo,2299,BVA,Partido Nacional,71,12
Montevideo,2299,BVA,Partido Nacional,244,2
Montevideo,2299,BVA,Partido Nacional,404,14
Montevideo,2299,BVA,Partido Nacional,903,3
Montevideo,2299,BVA,Partido Nacional,2014,18
Montevideo,2300,BVA,Partido Nacional,40,4
Montevideo,2300,BVA,Partido Nacional,71,15
Montevideo,2300,BVA,Partido Nacional,404,12
Montevideo,2300,BVA,Partido Nacional,767,1
Montevideo,2300,BVA,Partido Nacional,903,3
Montevideo,2300,BVA,Partido Nacional,2014,23
Montevideo,2301,BVA,Partido Nacional,33,1
Montevideo,2301,BVA,Partido Nacional,40,16
Montevideo,2301,BVA,Partido Nacional,71,15
Montevideo,2301,BVA,Partido Nacional,404,13
Montevideo,2301,BVA,Partido Nacional,767,1
Montevideo,2301,BVA,Partido Nacional,2014,19
Montevideo,2302,BVA,Partido Nacional,33,2
Montevideo,2302,BVA,Partido Nacional,40,11
Montevideo,2302,BVA,Partido Nacional,71,22
Montevideo,2302,BVA,Partido Nacional,244,1
Montevideo,2302,BVA,Partido Nacional,404,9
Montevideo,2302,BVA,Partido Nacional,903,2
Montevideo,2302,BVA,Partido Nacional,2014,24
Montevideo,2302,BVA,Partido Nacional,504504,1
Montevideo,2303,BVA,Partido Nacional,33,1
Montevideo,2303,BVA,Partido Nacional,40,7
Montevideo,2303,BVA,Partido Nacional,71,16
Montevideo,2303,BVA,Partido Nacional,404,15
Montevideo,2303,BVA,Partido Nacional,903,5
Montevideo,2303,BVA,Partido Nacional,2014,21
Montevideo,2304,BVA,Partido Nacional,33,1
Montevideo,2304,BVA,Partido Nacional,40,6
Montevideo,2304,BVA,Partido Nacional,71,28
Montevideo,2304,BVA,Partido Nacional,404,15
Montevideo,2304,BVA,Partido Nacional,903,3
Montevideo,2304,BVA,Partido Nacional,2014,19
Montevideo,2305,BVA,Partido Nacional,40,10
Montevideo,2305,BVA,Partido Nacional,71,20
Montevideo,2305,BVA,Partido Nacional,404,14
Montevideo,2305,BVA,Partido Nacional,903,2
Montevideo,2305,BVA,Partido Nacional,2014,24
Montevideo,2306,BVA,Partido Nacional,33,2
Montevideo,2306,BVA,Partido Nacional,40,6
Montevideo,2306,BVA,Partido Nacional,71,14
Montevideo,2306,BVA,Partido Nacional,404,14
Montevideo,2306,BVA,Partido Nacional,2014,23
Montevideo,2307,BVA,Partido Nacional,33,1
Montevideo,2307,BVA,Partido Nacional,40,4
Montevideo,2307,BVA,Partido Nacional,71,10
Montevideo,2307,BVA,Partido Nacional,404,12
Montevideo,2307,BVA,Partido Nacional,903,4
Montevideo,2307,BVA,Partido Nacional,2014,26
Montevideo,2308,BVA,Partido Nacional,33,4
Montevideo,2308,BVA,Partido Nacional,40,7
Montevideo,2308,BVA,Partido Nacional,71,17
Montevideo,2308,BVA,Partido Nacional,244,1
Montevideo,2308,BVA,Partido Nacional,404,9
Montevideo,2308,BVA,Partido Nacional,903,1
Montevideo,2308,BVA,Partido Nacional,2014,25
Montevideo,2309,BVA,Partido Nacional,33,2
Montevideo,2309,BVA,Partido Nacional,40,7
Montevideo,2309,BVA,Partido Nacional,71,21
Montevideo,2309,BVA,Partido Nacional,244,1
Montevideo,2309,BVA,Partido Nacional,404,17
Montevideo,2309,BVA,Partido Nacional,2014,17
Montevideo,2309,BVA,Partido Nacional,504504,1
Montevideo,2310,BVA,Partido Nacional,40,7
Montevideo,2310,BVA,Partido Nacional,71,13
Montevideo,2310,BVA,Partido Nacional,244,1
Montevideo,2310,BVA,Partido Nacional,404,21
Montevideo,2310,BVA,Partido Nacional,2014,21
Montevideo,2311,BVA,Partido Nacional,33,1
Montevideo,2311,BVA,Partido Nacional,40,3
Montevideo,2311,BVA,Partido Nacional,71,18
Montevideo,2311,BVA,Partido Nacional,244,1
Montevideo,2311,BVA,Partido Nacional,404,20
Montevideo,2311,BVA,Partido Nacional,903,4
Montevideo,2311,BVA,Partido Nacional,2014,18
Montevideo,2312,BVA,Partido Nacional,33,2
Montevideo,2312,BVA,Partido Nacional,40,7
Montevideo,2312,BVA,Partido Nacional,71,10
Montevideo,2312,BVA,Partido Nacional,404,13
Montevideo,2312,BVA,Partido Nacional,903,3
Montevideo,2312,BVA,Partido Nacional,2014,21
Montevideo,2313,BVA,Partido Nacional,33,1
Montevideo,2313,BVA,Partido Nacional,40,8
Montevideo,2313,BVA,Partido Nacional,71,16
Montevideo,2313,BVA,Partido Nacional,244,1
Montevideo,2313,BVA,Partido Nacional,404,25
Montevideo,2313,BVA,Partido Nacional,903,2
Montevideo,2313,BVA,Partido Nacional,2014,16
Montevideo,2314,BVA,Partido Nacional,33,2
Montevideo,2314,BVA,Partido Nacional,40,6
Montevideo,2314,BVA,Partido Nacional,71,16
Montevideo,2314,BVA,Partido Nacional,404,17
Montevideo,2314,BVA,Partido Nacional,903,4
Montevideo,2314,BVA,Partido Nacional,2014,13
Montevideo,2315,BVA,Partido Nacional,33,4
Montevideo,2315,BVA,Partido Nacional,40,1
Montevideo,2315,BVA,Partido Nacional,71,20
Montevideo,2315,BVA,Partido Nacional,244,1
Montevideo,2315,BVA,Partido Nacional,404,20
Montevideo,2315,BVA,Partido Nacional,903,2
Montevideo,2315,BVA,Partido Nacional,2014,21
Montevideo,2316,BVA,Partido Nacional,40,3
Montevideo,2316,BVA,Partido Nacional,71,18
Montevideo,2316,BVA,Partido Nacional,244,4
Montevideo,2316,BVA,Partido Nacional,404,8
Montevideo,2316,BVA,Partido Nacional,903,2
Montevideo,2316,BVA,Partido Nacional,2014,21
Montevideo,2316,BVA,Partido Nacional,504504,1
Montevideo,2317,BVA,Partido Nacional,33,2
Montevideo,2317,BVA,Partido Nacional,40,5
Montevideo,2317,BVA,Partido Nacional,71,13
Montevideo,2317,BVA,Partido Nacional,404,5
Montevideo,2317,BVA,Partido Nacional,2014,17
Montevideo,2318,BVA,Partido Nacional,33,1
Montevideo,2318,BVA,Partido Nacional,40,8
Montevideo,2318,BVA,Partido Nacional,71,14
Montevideo,2318,BVA,Partido Nacional,244,1
Montevideo,2318,BVA,Partido Nacional,404,9
Montevideo,2318,BVA,Partido Nacional,2014,18
Montevideo,2319,BVA,Partido Nacional,33,1
Montevideo,2319,BVA,Partido Nacional,40,4
Montevideo,2319,BVA,Partido Nacional,71,10
Montevideo,2319,BVA,Partido Nacional,404,6
Montevideo,2319,BVA,Partido Nacional,903,2
Montevideo,2319,BVA,Partido Nacional,2014,21
Montevideo,2320,BVA,Partido Nacional,40,1
Montevideo,2320,BVA,Partido Nacional,71,12
Montevideo,2320,BVA,Partido Nacional,404,12
Montevideo,2320,BVA,Partido Nacional,903,2
Montevideo,2320,BVA,Partido Nacional,2014,21
Montevideo,2321,BVA,Partido Nacional,33,1
Montevideo,2321,BVA,Partido Nacional,40,2
Montevideo,2321,BVA,Partido Nacional,71,11
Montevideo,2321,BVA,Partido Nacional,244,1
Montevideo,2321,BVA,Partido Nacional,404,9
Montevideo,2321,BVA,Partido Nacional,903,2
Montevideo,2321,BVA,Partido Nacional,2014,24
Montevideo,2322,BVA,Partido Nacional,33,1
Montevideo,2322,BVA,Partido Nacional,40,5
Montevideo,2322,BVA,Partido Nacional,71,17
Montevideo,2322,BVA,Partido Nacional,404,9
Montevideo,2322,BVA,Partido Nacional,903,2
Montevideo,2322,BVA,Partido Nacional,2014,17
Montevideo,2323,BVA,Partido Nacional,33,1
Montevideo,2323,BVA,Partido Nacional,40,4
Montevideo,2323,BVA,Partido Nacional,71,10
Montevideo,2323,BVA,Partido Nacional,244,1
Montevideo,2323,BVA,Partido Nacional,404,8
Montevideo,2323,BVA,Partido Nacional,903,1
Montevideo,2323,BVA,Partido Nacional,2014,22
Montevideo,2324,BVA,Partido Nacional,33,1
Montevideo,2324,BVA,Partido Nacional,40,3
Montevideo,2324,BVA,Partido Nacional,71,7
Montevideo,2324,BVA,Partido Nacional,404,12
Montevideo,2324,BVA,Partido Nacional,903,1
Montevideo,2324,BVA,Partido Nacional,2014,28
Montevideo,2325,BVA,Partido Nacional,40,8
Montevideo,2325,BVA,Partido Nacional,71,20
Montevideo,2325,BVA,Partido Nacional,244,1
Montevideo,2325,BVA,Partido Nacional,404,9
Montevideo,2325,BVA,Partido Nacional,903,5
Montevideo,2325,BVA,Partido Nacional,2014,26
Montevideo,2326,BVA,Partido Nacional,40,8
Montevideo,2326,BVA,Partido Nacional,71,10
Montevideo,2326,BVA,Partido Nacional,404,15
Montevideo,2326,BVA,Partido Nacional,767,1
Montevideo,2326,BVA,Partido Nacional,2014,23
Montevideo,2326,BVA,Partido Nacional,504504,1
Montevideo,2327,BVA,Partido Nacional,33,1
Montevideo,2327,BVA,Partido Nacional,40,10
Montevideo,2327,BVA,Partido Nacional,71,8
Montevideo,2327,BVA,Partido Nacional,244,2
Montevideo,2327,BVA,Partido Nacional,404,13
Montevideo,2327,BVA,Partido Nacional,2014,20
Montevideo,2328,BVA,Partido Nacional,33,2
Montevideo,2328,BVA,Partido Nacional,40,7
Montevideo,2328,BVA,Partido Nacional,71,19
Montevideo,2328,BVA,Partido Nacional,404,12
Montevideo,2328,BVA,Partido Nacional,2014,26
Montevideo,2329,BVA,Partido Nacional,40,3
Montevideo,2329,BVA,Partido Nacional,71,7
Montevideo,2329,BVA,Partido Nacional,404,9
Montevideo,2329,BVA,Partido Nacional,2014,25
Montevideo,2330,BVA,Partido Nacional,33,1
Montevideo,2330,BVA,Partido Nacional,40,1
Montevideo,2330,BVA,Partido Nacional,71,10
Montevideo,2330,BVA,Partido Nacional,244,1
Montevideo,2330,BVA,Partido Nacional,404,17
Montevideo,2330,BVA,Partido Nacional,903,1
Montevideo,2330,BVA,Partido Nacional,2014,22
Montevideo,2331,BVA,Partido Nacional,40,7
Montevideo,2331,BVA,Partido Nacional,71,21
Montevideo,2331,BVA,Partido Nacional,404,17
Montevideo,2331,BVA,Partido Nacional,903,1
Montevideo,2331,BVA,Partido Nacional,2014,27
Montevideo,2332,BVA,Partido Nacional,40,5
Montevideo,2332,BVA,Partido Nacional,71,14
Montevideo,2332,BVA,Partido Nacional,404,10
Montevideo,2332,BVA,Partido Nacional,903,2
Montevideo,2332,BVA,Partido Nacional,2014,19
Montevideo,2333,BVA,Partido Nacional,40,6
Montevideo,2333,BVA,Partido Nacional,71,21
Montevideo,2333,BVA,Partido Nacional,404,9
Montevideo,2333,BVA,Partido Nacional,903,2
Montevideo,2333,BVA,Partido Nacional,2014,21
Montevideo,2333,BVA,Partido Nacional,504504,1
Montevideo,2334,BVA,Partido Nacional,40,5
Montevideo,2334,BVA,Partido Nacional,71,7
Montevideo,2334,BVA,Partido Nacional,404,11
Montevideo,2334,BVA,Partido Nacional,2014,16
Montevideo,2335,BVB,Partido Nacional,33,1
Montevideo,2335,BVB,Partido Nacional,40,10
Montevideo,2335,BVB,Partido Nacional,71,14
Montevideo,2335,BVB,Partido Nacional,404,18
Montevideo,2335,BVB,Partido Nacional,903,2
Montevideo,2335,BVB,Partido Nacional,2014,33
Montevideo,2336,BVB,Partido Nacional,33,1
Montevideo,2336,BVB,Partido Nacional,40,9
Montevideo,2336,BVB,Partido Nacional,71,26
Montevideo,2336,BVB,Partido Nacional,244,1
Montevideo,2336,BVB,Partido Nacional,404,20
Montevideo,2336,BVB,Partido Nacional,903,1
Montevideo,2336,BVB,Partido Nacional,2014,40
Montevideo,2337,BVB,Partido Nacional,33,2
Montevideo,2337,BVB,Partido Nacional,40,14
Montevideo,2337,BVB,Partido Nacional,71,28
Montevideo,2337,BVB,Partido Nacional,404,19
Montevideo,2337,BVB,Partido Nacional,2014,38
Montevideo,2338,BVB,Partido Nacional,33,1
Montevideo,2338,BVB,Partido Nacional,40,18
Montevideo,2338,BVB,Partido Nacional,71,19
Montevideo,2338,BVB,Partido Nacional,404,22
Montevideo,2338,BVB,Partido Nacional,903,5
Montevideo,2338,BVB,Partido Nacional,2014,41
Montevideo,2338,BVB,Partido Nacional,504504,1
Montevideo,2339,BVB,Partido Nacional,33,2
Montevideo,2339,BVB,Partido Nacional,40,7
Montevideo,2339,BVB,Partido Nacional,71,20
Montevideo,2339,BVB,Partido Nacional,244,2
Montevideo,2339,BVB,Partido Nacional,404,23
Montevideo,2339,BVB,Partido Nacional,903,7
Montevideo,2339,BVB,Partido Nacional,2014,29
Montevideo,2340,BVB,Partido Nacional,33,1
Montevideo,2340,BVB,Partido Nacional,40,11
Montevideo,2340,BVB,Partido Nacional,71,24
Montevideo,2340,BVB,Partido Nacional,404,25
Montevideo,2340,BVB,Partido Nacional,903,1
Montevideo,2340,BVB,Partido Nacional,2014,27
Montevideo,2340,BVB,Partido Nacional,504504,1
Montevideo,2341,BVB,Partido Nacional,33,1
Montevideo,2341,BVB,Partido Nacional,40,19
Montevideo,2341,BVB,Partido Nacional,71,29
Montevideo,2341,BVB,Partido Nacional,244,2
Montevideo,2341,BVB,Partido Nacional,404,21
Montevideo,2341,BVB,Partido Nacional,903,2
Montevideo,2341,BVB,Partido Nacional,2014,31
Montevideo,2342,BVB,Partido Nacional,33,2
Montevideo,2342,BVB,Partido Nacional,40,16
Montevideo,2342,BVB,Partido Nacional,71,18
Montevideo,2342,BVB,Partido Nacional,404,22
Montevideo,2342,BVB,Partido Nacional,903,5
Montevideo,2342,BVB,Partido Nacional,2014,39
Montevideo,2343,BVB,Partido Nacional,40,12
Montevideo,2343,BVB,Partido Nacional,71,25
Montevideo,2343,BVB,Partido Nacional,404,22
Montevideo,2343,BVB,Partido Nacional,903,1
Montevideo,2343,BVB,Partido Nacional,2014,26
Montevideo,2344,BVB,Partido Nacional,33,1
Montevideo,2344,BVB,Partido Nacional,40,10
Montevideo,2344,BVB,Partido Nacional,71,12
Montevideo,2344,BVB,Partido Nacional,404,19
Montevideo,2344,BVB,Partido Nacional,903,5
Montevideo,2344,BVB,Partido Nacional,2014,35
Montevideo,2345,BVB,Partido Nacional,33,3
Montevideo,2345,BVB,Partido Nacional,40,7
Montevideo,2345,BVB,Partido Nacional,71,13
Montevideo,2345,BVB,Partido Nacional,244,1
Montevideo,2345,BVB,Partido Nacional,404,13
Montevideo,2345,BVB,Partido Nacional,903,6
Montevideo,2345,BVB,Partido Nacional,2014,31
Montevideo,2346,BVB,Partido Nacional,33,3
Montevideo,2346,BVB,Partido Nacional,40,7
Montevideo,2346,BVB,Partido Nacional,71,13
Montevideo,2346,BVB,Partido Nacional,244,1
Montevideo,2346,BVB,Partido Nacional,404,10
Montevideo,2346,BVB,Partido Nacional,767,1
Montevideo,2346,BVB,Partido Nacional,903,5
Montevideo,2346,BVB,Partido Nacional,2014,41
Montevideo,2347,BVB,Partido Nacional,40,8
Montevideo,2347,BVB,Partido Nacional,71,19
Montevideo,2347,BVB,Partido Nacional,404,17
Montevideo,2347,BVB,Partido Nacional,767,1
Montevideo,2347,BVB,Partido Nacional,903,3
Montevideo,2347,BVB,Partido Nacional,2014,22
Montevideo,2347,BVB,Partido Nacional,504504,1
Montevideo,2348,BVB,Partido Nacional,33,3
Montevideo,2348,BVB,Partido Nacional,40,8
Montevideo,2348,BVB,Partido Nacional,71,18
Montevideo,2348,BVB,Partido Nacional,244,1
Montevideo,2348,BVB,Partido Nacional,404,20
Montevideo,2348,BVB,Partido Nacional,903,2
Montevideo,2348,BVB,Partido Nacional,2014,21
Montevideo,2349,BVB,Partido Nacional,40,14
Montevideo,2349,BVB,Partido Nacional,71,25
Montevideo,2349,BVB,Partido Nacional,404,14
Montevideo,2349,BVB,Partido Nacional,767,1
Montevideo,2349,BVB,Partido Nacional,903,3
Montevideo,2349,BVB,Partido Nacional,2014,39
Montevideo,2349,BVB,Partido Nacional,504504,1
Montevideo,2350,BVB,Partido Nacional,33,1
Montevideo,2350,BVB,Partido Nacional,40,9
Montevideo,2350,BVB,Partido Nacional,71,24
Montevideo,2350,BVB,Partido Nacional,244,1
Montevideo,2350,BVB,Partido Nacional,404,17
Montevideo,2350,BVB,Partido Nacional,767,1
Montevideo,2350,BVB,Partido Nacional,903,1
Montevideo,2350,BVB,Partido Nacional,2014,23
Montevideo,2351,BVB,Partido Nacional,33,1
Montevideo,2351,BVB,Partido Nacional,40,9
Montevideo,2351,BVB,Partido Nacional,71,14
Montevideo,2351,BVB,Partido Nacional,404,21
Montevideo,2351,BVB,Partido Nacional,903,3
Montevideo,2351,BVB,Partido Nacional,2014,26
Montevideo,2352,BVB,Partido Nacional,33,2
Montevideo,2352,BVB,Partido Nacional,40,15
Montevideo,2352,BVB,Partido Nacional,71,23
Montevideo,2352,BVB,Partido Nacional,404,18
Montevideo,2352,BVB,Partido Nacional,903,3
Montevideo,2352,BVB,Partido Nacional,2014,19
Montevideo,2353,BVB,Partido Nacional,40,10
Montevideo,2353,BVB,Partido Nacional,71,26
Montevideo,2353,BVB,Partido Nacional,244,1
Montevideo,2353,BVB,Partido Nacional,404,18
Montevideo,2353,BVB,Partido Nacional,767,1
Montevideo,2353,BVB,Partido Nacional,903,3
Montevideo,2353,BVB,Partido Nacional,2014,37
Montevideo,2353,BVB,Partido Nacional,504504,1
Montevideo,2354,BVB,Partido Nacional,33,1
Montevideo,2354,BVB,Partido Nacional,40,10
Montevideo,2354,BVB,Partido Nacional,71,9
Montevideo,2354,BVB,Partido Nacional,404,15
Montevideo,2354,BVB,Partido Nacional,903,2
Montevideo,2354,BVB,Partido Nacional,2014,29
Montevideo,2354,BVB,Partido Nacional,504504,1
Montevideo,2355,BVB,Partido Nacional,33,1
Montevideo,2355,BVB,Partido Nacional,40,4
Montevideo,2355,BVB,Partido Nacional,71,16
Montevideo,2355,BVB,Partido Nacional,404,13
Montevideo,2355,BVB,Partido Nacional,903,2
Montevideo,2355,BVB,Partido Nacional,2014,22
Montevideo,2356,BVB,Partido Nacional,33,2
Montevideo,2356,BVB,Partido Nacional,40,14
Montevideo,2356,BVB,Partido Nacional,71,19
Montevideo,2356,BVB,Partido Nacional,404,15
Montevideo,2356,BVB,Partido Nacional,903,4
Montevideo,2356,BVB,Partido Nacional,1889,1
Montevideo,2356,BVB,Partido Nacional,2014,20
Montevideo,2357,BVB,Partido Nacional,40,17
Montevideo,2357,BVB,Partido Nacional,71,22
Montevideo,2357,BVB,Partido Nacional,244,1
Montevideo,2357,BVB,Partido Nacional,404,20
Montevideo,2357,BVB,Partido Nacional,903,2
Montevideo,2357,BVB,Partido Nacional,2014,18
Montevideo,2358,BVB,Partido Nacional,33,1
Montevideo,2358,BVB,Partido Nacional,40,8
Montevideo,2358,BVB,Partido Nacional,71,17
Montevideo,2358,BVB,Partido Nacional,404,16
Montevideo,2358,BVB,Partido Nacional,903,3
Montevideo,2358,BVB,Partido Nacional,2014,31
Montevideo,2358,BVB,Partido Nacional,504504,1
Montevideo,2359,BVB,Partido Nacional,33,1
Montevideo,2359,BVB,Partido Nacional,40,9
Montevideo,2359,BVB,Partido Nacional,71,13
Montevideo,2359,BVB,Partido Nacional,404,14
Montevideo,2359,BVB,Partido Nacional,903,3
Montevideo,2359,BVB,Partido Nacional,2014,33
Montevideo,2359,BVB,Partido Nacional,504504,1
Montevideo,2360,BVB,Partido Nacional,33,1
Montevideo,2360,BVB,Partido Nacional,40,7
Montevideo,2360,BVB,Partido Nacional,71,19
Montevideo,2360,BVB,Partido Nacional,404,7
Montevideo,2360,BVB,Partido Nacional,903,5
Montevideo,2360,BVB,Partido Nacional,2014,19
Montevideo,2361,BVB,Partido Nacional,33,1
Montevideo,2361,BVB,Partido Nacional,40,10
Montevideo,2361,BVB,Partido Nacional,71,17
Montevideo,2361,BVB,Partido Nacional,404,22
Montevideo,2361,BVB,Partido Nacional,903,2
Montevideo,2361,BVB,Partido Nacional,2014,34
Montevideo,2362,BVB,Partido Nacional,33,5
Montevideo,2362,BVB,Partido Nacional,40,11
Montevideo,2362,BVB,Partido Nacional,71,20
Montevideo,2362,BVB,Partido Nacional,244,1
Montevideo,2362,BVB,Partido Nacional,404,13
Montevideo,2362,BVB,Partido Nacional,903,2
Montevideo,2362,BVB,Partido Nacional,2014,19
Montevideo,2362,BVB,Partido Nacional,504504,1
Montevideo,2363,BVB,Partido Nacional,33,1
Montevideo,2363,BVB,Partido Nacional,40,6
Montevideo,2363,BVB,Partido Nacional,71,18
Montevideo,2363,BVB,Partido Nacional,244,1
Montevideo,2363,BVB,Partido Nacional,404,23
Montevideo,2363,BVB,Partido Nacional,903,2
Montevideo,2363,BVB,Partido Nacional,2014,34
Montevideo,2363,BVB,Partido Nacional,504504,1
Montevideo,2364,BVB,Partido Nacional,33,2
Montevideo,2364,BVB,Partido Nacional,40,8
Montevideo,2364,BVB,Partido Nacional,71,17
Montevideo,2364,BVB,Partido Nacional,404,17
Montevideo,2364,BVB,Partido Nacional,903,2
Montevideo,2364,BVB,Partido Nacional,2014,20
Montevideo,2365,BVB,Partido Nacional,33,4
Montevideo,2365,BVB,Partido Nacional,40,12
Montevideo,2365,BVB,Partido Nacional,71,13
Montevideo,2365,BVB,Partido Nacional,244,1
Montevideo,2365,BVB,Partido Nacional,404,19
Montevideo,2365,BVB,Partido Nacional,903,3
Montevideo,2365,BVB,Partido Nacional,2014,27
Montevideo,2366,BVB,Partido Nacional,40,9
Montevideo,2366,BVB,Partido Nacional,71,22
Montevideo,2366,BVB,Partido Nacional,404,25
Montevideo,2366,BVB,Partido Nacional,903,3
Montevideo,2366,BVB,Partido Nacional,2014,23
Montevideo,2367,BVB,Partido Nacional,33,1
Montevideo,2367,BVB,Partido Nacional,40,15
Montevideo,2367,BVB,Partido Nacional,71,19
Montevideo,2367,BVB,Partido Nacional,244,2
Montevideo,2367,BVB,Partido Nacional,404,16
Montevideo,2367,BVB,Partido Nacional,2014,36
Montevideo,2368,BVB,Partido Nacional,40,11
Montevideo,2368,BVB,Partido Nacional,71,15
Montevideo,2368,BVB,Partido Nacional,404,9
Montevideo,2368,BVB,Partido Nacional,903,4
Montevideo,2368,BVB,Partido Nacional,2014,14
Montevideo,2368,BVB,Partido Nacional,504504,1
Montevideo,2369,BVB,Partido Nacional,40,7
Montevideo,2369,BVB,Partido Nacional,71,15
Montevideo,2369,BVB,Partido Nacional,404,19
Montevideo,2369,BVB,Partido Nacional,903,6
Montevideo,2369,BVB,Partido Nacional,2014,28
Montevideo,2369,BVB,Partido Nacional,504504,1
Montevideo,2370,BVB,Partido Nacional,33,1
Montevideo,2370,BVB,Partido Nacional,40,5
Montevideo,2370,BVB,Partido Nacional,71,18
Montevideo,2370,BVB,Partido Nacional,404,18
Montevideo,2370,BVB,Partido Nacional,903,4
Montevideo,2370,BVB,Partido Nacional,2014,24
Montevideo,2371,BVB,Partido Nacional,33,2
Montevideo,2371,BVB,Partido Nacional,40,10
Montevideo,2371,BVB,Partido Nacional,71,16
Montevideo,2371,BVB,Partido Nacional,244,1
Montevideo,2371,BVB,Partido Nacional,404,11
Montevideo,2371,BVB,Partido Nacional,903,1
Montevideo,2371,BVB,Partido Nacional,2014,24
Montevideo,2372,BVB,Partido Nacional,33,2
Montevideo,2372,BVB,Partido Nacional,40,6
Montevideo,2372,BVB,Partido Nacional,71,12
Montevideo,2372,BVB,Partido Nacional,404,11
Montevideo,2372,BVB,Partido Nacional,903,3
